"AwardCategory","AwardWinner","SecondaryName.list","AwardCeremony","FilmID","FilmName","PersonID","PersonName","CompanyID","CompanyName","Ceremony","CeremonyYear"
"Best Foreign Language Film","Winner",NA,"Event-21-1955","tt0045274","Umberto D.",NA,NA,NA,NA,"021","1955"
"Best Foreign Language Film",NA,NA,"Event-21-1955","tt0047171","Letters from My Windmill",NA,NA,NA,NA,"021","1955"
"Best Actor","Winner","Lust for Life","Event-22-1956","tt0049456","Lust for Life","nm0000018","Kirk Douglas",NA,NA,"022","1956"
"Best Actor",NA,"The King and I, Anastasia, The Ten Commandments","Event-22-1956","tt0049408","The King and I","nm0000989","Yul Brynner",NA,NA,"022","1956"
"Best Actor",NA,"The King and I, Anastasia, The Ten Commandments","Event-22-1956","tt0048947","Anastasia","nm0000989","Yul Brynner",NA,NA,"022","1956"
"Best Actor",NA,"The King and I, Anastasia, The Ten Commandments","Event-22-1956","tt0049833","The Ten Commandments","nm0000989","Yul Brynner",NA,NA,"022","1956"
"Best Actor",NA,"Richard III","Event-22-1956","tt0049674","Richard III","nm0000059","Laurence Olivier",NA,NA,"022","1956"
"Best Actress","Winner","Anastasia","Event-22-1956","tt0048947","Anastasia","nm0000006","Ingrid Bergman",NA,NA,"022","1956"
"Best Actress",NA,"The King and I, Tea and Sympathy","Event-22-1956","tt0049408","The King and I","nm0000039","Deborah Kerr",NA,NA,"022","1956"
"Best Actress",NA,"The King and I, Tea and Sympathy","Event-22-1956","tt0049829","Tea and Sympathy","nm0000039","Deborah Kerr",NA,NA,"022","1956"
"Best Actress",NA,"War and Peace","Event-22-1956","tt0049934","War and Peace","nm0000030","Audrey Hepburn",NA,NA,"022","1956"
"Best Director","Winner","Moby Dick","Event-22-1956","tt0049513","Moby Dick","nm0001379","John Huston",NA,NA,"022","1956"
"Best Director",NA,"Baby Doll","Event-22-1956","tt0048973","Baby Doll","nm0001415","Elia Kazan",NA,NA,"022","1956"
"Best Film","Winner",NA,"Event-22-1956","tt0048960","Around the World in 80 Days",NA,NA,NA,NA,"022","1956"
"Best Film",NA,NA,"Event-22-1956","tt0049261","Giant",NA,NA,NA,NA,"022","1956"
"Best Film",NA,NA,"Event-22-1956","tt0049513","Moby Dick",NA,NA,NA,NA,"022","1956"
"Best Foreign Language Film","Winner",NA,"Event-22-1956","tt0047528","La strada",NA,NA,NA,NA,"022","1956"
"Best Foreign Language Film",NA,NA,"Event-22-1956","tt0046521","I vitelloni",NA,NA,NA,NA,"022","1956"
"Best Foreign Language Film",NA,NA,"Event-22-1956","tt0047444","Samurai I: Musashi Miyamoto",NA,NA,NA,NA,"022","1956"
"Best Foreign Language Film",NA,NA,"Event-22-1956","tt0047478","Seven Samurai",NA,NA,NA,NA,"022","1956"
"Best Foreign Language Film",NA,NA,"Event-22-1956","tt0048133","The Grand Maneuver",NA,NA,NA,NA,"022","1956"
"Best Screenplay","Winner","S.J. Perelman","Event-22-1956","tt0048960","Around the World in 80 Days","nm0673279","S.J. Perelman",NA,NA,"022","1956"
"Best Screenplay",NA,"Ray Bradbury, John Huston","Event-22-1956","tt0049513","Moby Dick","nm0001969","Ray Bradbury",NA,NA,"022","1956"
"Best Screenplay",NA,"Ray Bradbury, John Huston","Event-22-1956","tt0049513","Moby Dick","nm0001379","John Huston",NA,NA,"022","1956"
"Best Screenplay",NA,"Fred Guiol, Ivan Moffat","Event-22-1956","tt0049261","Giant","nm0347451","Fred Guiol",NA,NA,"022","1956"
"Best Screenplay",NA,"Fred Guiol, Ivan Moffat","Event-22-1956","tt0049261","Giant","nm0595573","Ivan Moffat",NA,NA,"022","1956"
"Best Screenplay",NA,"Ernest Lehman","Event-22-1956","tt0049408","The King and I","nm0499626","Ernest Lehman",NA,NA,"022","1956"
"Best Actor","Winner","The Bridge on the River Kwai","Event-23-1957","tt0050212","The Bridge on the River Kwai","nm0000027","Alec Guinness",NA,NA,"023","1957"
"Best Actor",NA,"Sayonara","Event-23-1957","tt0050933","Sayonara","nm0000008","Marlon Brando",NA,NA,"023","1957"
"Best Actress","Winner","Heaven Knows, Mr. Allison","Event-23-1957","tt0050490","Heaven Knows, Mr. Allison","nm0000039","Deborah Kerr",NA,NA,"023","1957"
"Best Actress",NA,"A Hatful of Rain","Event-23-1957","tt0050487","A Hatful of Rain","nm0001693","Eva Marie Saint",NA,NA,"023","1957"
"Best Actress",NA,"Les Girls","Event-23-1957","tt0050631","Les Girls","nm0447608","Kay Kendall",NA,NA,"023","1957"
"Best Director","Winner","The Bridge on the River Kwai","Event-23-1957","tt0050212","The Bridge on the River Kwai","nm0000180","David Lean",NA,NA,"023","1957"
"Best Director",NA,"12 Angry Men","Event-23-1957","tt0050083","12 Angry Men","nm0001486","Sidney Lumet",NA,NA,"023","1957"
"Best Film","Winner",NA,"Event-23-1957","tt0050212","The Bridge on the River Kwai",NA,NA,NA,NA,"023","1957"
"Best Film",NA,NA,"Event-23-1957","tt0050083","12 Angry Men",NA,NA,NA,NA,"023","1957"
"Best Film",NA,NA,"Event-23-1957","tt0050933","Sayonara",NA,NA,NA,NA,"023","1957"
"Best Foreign Language Film","Winner",NA,"Event-23-1957","tt0049259","Gervaise",NA,NA,NA,NA,"023","1957"
"Best Foreign Language Film",NA,NA,"Event-23-1957","tt0048980","The Red Balloon",NA,NA,NA,NA,"023","1957"
"Best Foreign Language Film",NA,NA,"Event-23-1957","tt0048452","Ordet",NA,NA,NA,NA,"023","1957"
"Best Screenplay","Winner",NA,"Event-23-1957",NA,NA,NA,NA,NA,NA,"023","1957"
"Best Actor","Winner","Separate Tables","Event-24-1958","tt0052182","Separate Tables","nm0000057","David Niven",NA,NA,"024","1958"
"Best Actor",NA,"The Horse's Mouth","Event-24-1958","tt0051739","The Horse's Mouth","nm0000027","Alec Guinness",NA,NA,"024","1958"
"Best Actress","Winner","I Want to Live!","Event-24-1958","tt0051758","I Want to Live!","nm0001333","Susan Hayward",NA,NA,"024","1958"
"Best Actress",NA,"Hot Spell, The Matchmaker","Event-24-1958","tt0051742","Hot Spell","nm0095804","Shirley Booth",NA,NA,"024","1958"
"Best Actress",NA,"Hot Spell, The Matchmaker","Event-24-1958","tt0051913","The Matchmaker","nm0095804","Shirley Booth",NA,NA,"024","1958"
"Best Director","Winner","The Defiant Ones","Event-24-1958","tt0051525","The Defiant Ones","nm0006452","Stanley Kramer",NA,NA,"024","1958"
"Best Director",NA,"Cat on a Hot Tin Roof, The Brothers Karamazov","Event-24-1958","tt0051459","Cat on a Hot Tin Roof","nm0112218","Richard Brooks",NA,NA,"024","1958"
"Best Director",NA,"Cat on a Hot Tin Roof, The Brothers Karamazov","Event-24-1958","tt0051435","The Brothers Karamazov","nm0112218","Richard Brooks",NA,NA,"024","1958"
"Best Film","Winner",NA,"Event-24-1958","tt0051525","The Defiant Ones",NA,NA,NA,NA,"024","1958"
"Best Film",NA,NA,"Event-24-1958","tt0052182","Separate Tables",NA,NA,NA,NA,"024","1958"
"Best Foreign Language Film","Winner",NA,"Event-24-1958","tt0050706","Mon oncle",NA,NA,NA,NA,"024","1958"
"Best Foreign Language Film",NA,NA,"Event-24-1958","tt0050237","He Who Must Die",NA,NA,NA,NA,"024","1958"
"Best Screenplay","Winner","Nedrick Young, Harold Jacob Smith","Event-24-1958","tt0051525","The Defiant Ones","nm0949917","Nedrick Young",NA,NA,"024","1958"
"Best Screenplay","Winner","Nedrick Young, Harold Jacob Smith","Event-24-1958","tt0051525","The Defiant Ones","nm0808414","Harold Jacob Smith",NA,NA,"024","1958"
"Best Screenplay",NA,"Terence Rattigan, John Gay","Event-24-1958","tt0052182","Separate Tables","nm0711905","Terence Rattigan",NA,NA,"024","1958"
"Best Screenplay",NA,"Terence Rattigan, John Gay","Event-24-1958","tt0052182","Separate Tables","nm0310775","John Gay",NA,NA,"024","1958"
"Best Actor","Winner","Anatomy of a Murder","Event-25-1959","tt0052561","Anatomy of a Murder","nm0000071","James Stewart",NA,NA,"025","1959"
"Best Actor",NA,"The Last Angry Man","Event-25-1959","tt0052990","The Last Angry Man","nm0612847","Paul Muni",NA,NA,"025","1959"
"Best Actor",NA,"Room at the Top","Event-25-1959","tt0053226","Room at the Top","nm0002131","Laurence Harvey",NA,NA,"025","1959"
"Best Actress","Winner","The Nun's Story","Event-25-1959","tt0053131","The Nun's Story","nm0000030","Audrey Hepburn",NA,NA,"025","1959"
"Best Actress",NA,"Room at the Top","Event-25-1959","tt0053226","Room at the Top","nm0797531","Simone Signoret",NA,NA,"025","1959"
"Best Director","Winner","The Nun's Story","Event-25-1959","tt0053131","The Nun's Story","nm0003593","Fred Zinnemann",NA,NA,"025","1959"
"Best Director",NA,"Room at the Top","Event-25-1959","tt0053226","Room at the Top","nm0002338","Jack Clayton",NA,NA,"025","1959"
"Best Director",NA,"Sapphire","Event-25-1959","tt0053242","Sapphire","nm0213136","Basil Dearden",NA,NA,"025","1959"
"Best Director",NA,"Ben-Hur","Event-25-1959","tt0052618","Ben-Hur","nm0943758","William Wyler",NA,NA,"025","1959"
"Best Film","Winner",NA,"Event-25-1959","tt0052618","Ben-Hur",NA,NA,NA,NA,"025","1959"
"Best Film",NA,NA,"Event-25-1959","tt0053226","Room at the Top",NA,NA,NA,NA,"025","1959"
"Best Film",NA,NA,"Event-25-1959","tt0053137","On the Beach",NA,NA,NA,NA,"025","1959"
"Best Foreign Language Film","Winner",NA,"Event-25-1959","tt0053198","The 400 Blows",NA,NA,NA,NA,"025","1959"
"Best Foreign Language Film",NA,NA,"Event-25-1959","tt0053146","Black Orpheus",NA,NA,NA,NA,"025","1959"
"Best Screenplay","Winner","Wendell Mayes","Event-25-1959","tt0052561","Anatomy of a Murder","nm0562606","Wendell Mayes",NA,NA,"025","1959"
"Best Screenplay",NA,"Karl Tunberg","Event-25-1959","tt0052618","Ben-Hur","nm0876562","Karl Tunberg",NA,NA,"025","1959"
"Best Actor","Winner","Elmer Gantry","Event-26-1960","tt0053793","Elmer Gantry","nm0000044","Burt Lancaster",NA,NA,"026","1960"
"Best Actor",NA,"Sons and Lovers","Event-26-1960","tt0054326","Sons and Lovers","nm0002145","Trevor Howard",NA,NA,"026","1960"
"Best Actor",NA,"The Entertainer","Event-26-1960","tt0053796","The Entertainer","nm0000059","Laurence Olivier",NA,NA,"026","1960"
"Best Actress","Winner","The Sundowners","Event-26-1960","tt0054353","The Sundowners","nm0000039","Deborah Kerr",NA,NA,"026","1960"
"Best Actress",NA,"Never on Sunday","Event-26-1960","tt0054198","Never on Sunday","nm0580479","Melina Mercouri",NA,NA,"026","1960"
"Best Director","Winner","The Apartment","Event-26-1960","tt0053604","The Apartment","nm0000697","Billy Wilder",NA,NA,"026","1960"
"Best Director","Winner","Sons and Lovers","Event-26-1960","tt0054326","Sons and Lovers","nm0002153","Jack Cardiff",NA,NA,"026","1960"
"Best Director",NA,"The Sundowners","Event-26-1960","tt0054353","The Sundowners","nm0003593","Fred Zinnemann",NA,NA,"026","1960"
"Best Film","Winner",NA,"Event-26-1960","tt0054326","Sons and Lovers",NA,NA,NA,NA,"026","1960"
"Best Film","Winner",NA,"Event-26-1960","tt0053604","The Apartment",NA,NA,NA,NA,"026","1960"
"Best Film",NA,NA,"Event-26-1960","tt0053793","Elmer Gantry",NA,NA,NA,NA,"026","1960"
"Best Foreign Language Film","Winner",NA,"Event-26-1960","tt0052893","Hiroshima mon amour",NA,NA,NA,NA,"026","1960"
"Best Foreign Language Film",NA,NA,"Event-26-1960","tt0053856","Il generale Della Rovere",NA,NA,NA,NA,"026","1960"
"Best Foreign Language Film",NA,NA,"Event-26-1960","tt0052572","The World of Apu",NA,NA,NA,NA,"026","1960"
"Best Screenplay","Winner","Billy Wilder, I.A.L. Diamond","Event-26-1960","tt0053604","The Apartment","nm0000697","Billy Wilder",NA,NA,"026","1960"
"Best Screenplay","Winner","Billy Wilder, I.A.L. Diamond","Event-26-1960","tt0053604","The Apartment","nm0224634","I.A.L. Diamond",NA,NA,"026","1960"
"Best Screenplay",NA,"Gavin Lambert, T.E.B. Clarke","Event-26-1960","tt0054326","Sons and Lovers","nm0483149","Gavin Lambert",NA,NA,"026","1960"
"Best Screenplay",NA,"Gavin Lambert, T.E.B. Clarke","Event-26-1960","tt0054326","Sons and Lovers","nm0165021","T.E.B. Clarke",NA,NA,"026","1960"
"Best Actor","Winner","Judgment at Nuremberg","Event-27-1961","tt0055031","Judgment at Nuremberg","nm0001703","Maximilian Schell",NA,NA,"027","1961"
"Best Actor",NA,"One, Two, Three","Event-27-1961","tt0055256","One, Two, Three","nm0000010","James Cagney",NA,NA,"027","1961"
"Best Actor",NA,"The Hustler","Event-27-1961","tt0054997","The Hustler","nm0000056","Paul Newman",NA,NA,"027","1961"
"Best Actress","Winner","Two Women","Event-27-1961","tt0054749","Two Women","nm0000047","Sophia Loren",NA,NA,"027","1961"
"Best Actress",NA,"Summer and Smoke","Event-27-1961","tt0055489","Summer and Smoke","nm0656183","Geraldine Page",NA,NA,"027","1961"
"Best Actress",NA,"The Hustler","Event-27-1961","tt0054997","The Hustler","nm0001453","Piper Laurie",NA,NA,"027","1961"
"Best Director","Winner","The Hustler","Event-27-1961","tt0054997","The Hustler","nm0744035","Robert Rossen",NA,NA,"027","1961"
"Best Director",NA,"West Side Story","Event-27-1961","tt0055614","West Side Story","nm0730385","Jerome Robbins",NA,NA,"027","1961"
"Best Film","Winner",NA,"Event-27-1961","tt0055614","West Side Story",NA,NA,NA,NA,"027","1961"
"Best Film",NA,NA,"Event-27-1961","tt0055031","Judgment at Nuremberg",NA,NA,NA,NA,"027","1961"
"Best Foreign Language Film","Winner",NA,"Event-27-1961","tt0053779","La dolce vita",NA,NA,NA,NA,"027","1961"
"Best Foreign Language Film",NA,NA,"Event-27-1961","tt0054749","Two Women",NA,NA,NA,NA,"027","1961"
"Best Foreign Language Film",NA,NA,"Event-27-1961","tt0053619","L'avventura",NA,NA,NA,NA,"027","1961"
"Best Screenplay","Winner","Abby Mann","Event-27-1961","tt0055031","Judgment at Nuremberg","nm0542631","Abby Mann",NA,NA,"027","1961"
"Best Screenplay",NA,"Billy Wilder, I.A.L. Diamond","Event-27-1961","tt0055256","One, Two, Three","nm0000697","Billy Wilder",NA,NA,"027","1961"
"Best Screenplay",NA,"Billy Wilder, I.A.L. Diamond","Event-27-1961","tt0055256","One, Two, Three","nm0224634","I.A.L. Diamond",NA,NA,"027","1961"
"Best Actor","Winner","Tom Jones","Event-28-1963","tt0057590","Tom Jones","nm0001215","Albert Finney",NA,NA,"028","1963"
"Best Actor",NA,"Lilies of the Field","Event-28-1963","tt0057251","Lilies of the Field","nm0001627","Sidney Poitier",NA,NA,"028","1963"
"Best Actor",NA,"Hud","Event-28-1963","tt0057163","Hud","nm0000056","Paul Newman",NA,NA,"028","1963"
"Best Actor",NA,"This Sporting Life","Event-28-1963","tt0057578","This Sporting Life","nm0001321","Richard Harris",NA,NA,"028","1963"
"Best Actress","Winner","Hud","Event-28-1963","tt0057163","Hud","nm0623658","Patricia Neal",NA,NA,"028","1963"
"Best Actress",NA,"The L-Shaped Room","Event-28-1963","tt0057239","The L-Shaped Room","nm0001989","Leslie Caron",NA,NA,"028","1963"
"Best Actress",NA,NA,"Event-28-1963",NA,NA,NA,NA,NA,NA,"028","1963"
"Best Director","Winner","Tom Jones","Event-28-1963","tt0057590","Tom Jones","nm0724798","Tony Richardson",NA,NA,"028","1963"
"Best Director",NA,"Hud","Event-28-1963","tt0057163","Hud","nm0728688","Martin Ritt",NA,NA,"028","1963"
"Best Film","Winner",NA,"Event-28-1963","tt0057590","Tom Jones",NA,NA,NA,NA,"028","1963"
"Best Film",NA,NA,"Event-28-1963","tt0057163","Hud",NA,NA,NA,NA,"028","1963"
"Best Film",NA,NA,"Event-28-1963","tt0057193","It's a Mad Mad Mad Mad World",NA,NA,NA,NA,"028","1963"
"Best Film",NA,NA,"Event-28-1963","tt0056869","The Birds",NA,NA,NA,NA,"028","1963"
"Best Film",NA,NA,"Event-28-1963","tt0056592","To Kill a Mockingbird",NA,NA,NA,NA,"028","1963"
"Best Foreign Language Film","Winner",NA,"Event-28-1963","tt0056801","8½",NA,NA,NA,NA,"028","1963"
"Best Foreign Language Film",NA,NA,"Event-28-1963","tt0055320","Il posto",NA,NA,NA,NA,"028","1963"
"Best Screenplay","Winner","Irving Ravetch, Harriet Frank Jr.","Event-28-1963","tt0057163","Hud","nm0712419","Irving Ravetch",NA,NA,"028","1963"
"Best Screenplay","Winner","Irving Ravetch, Harriet Frank Jr.","Event-28-1963","tt0057163","Hud","nm0290809","Harriet Frank Jr.",NA,NA,"028","1963"
"Best Screenplay",NA,"Horton Foote","Event-28-1963","tt0056592","To Kill a Mockingbird","nm0285210","Horton Foote",NA,NA,"028","1963"
"Best Actor","Winner","My Fair Lady","Event-29-1964","tt0058385","My Fair Lady","nm0001322","Rex Harrison",NA,NA,"029","1964"
"Best Actor",NA,"The Servant","Event-29-1964","tt0057490","The Servant","nm0001958","Dirk Bogarde",NA,NA,"029","1964"
"Best Actress","Winner","Seance on a Wet Afternoon","Event-29-1964","tt0058557","Seance on a Wet Afternoon","nm0822535","Kim Stanley",NA,NA,"029","1964"
"Best Actress",NA,"Mary Poppins","Event-29-1964","tt0058331","Mary Poppins","nm0000267","Julie Andrews",NA,NA,"029","1964"
"Best Actress",NA,"My Fair Lady","Event-29-1964","tt0058385","My Fair Lady","nm0000030","Audrey Hepburn",NA,NA,"029","1964"
"Best Actress",NA,"One Potato, Two Potato","Event-29-1964","tt0058429","One Potato, Two Potato","nm0057363","Barbara Barrie",NA,NA,"029","1964"
"Best Director","Winner","Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb","Event-29-1964","tt0057012","Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb","nm0000040","Stanley Kubrick",NA,NA,"029","1964"
"Best Director",NA,"My Fair Lady","Event-29-1964","tt0058385","My Fair Lady","nm0002030","George Cukor",NA,NA,"029","1964"
"Best Director",NA,"The Servant","Event-29-1964","tt0057490","The Servant","nm0521334","Joseph Losey",NA,NA,"029","1964"
"Best Film","Winner",NA,"Event-29-1964","tt0058385","My Fair Lady",NA,NA,NA,NA,"029","1964"
"Best Film",NA,NA,"Event-29-1964","tt0057012","Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb",NA,NA,NA,NA,"029","1964"
"Best Foreign Language Film","Winner",NA,"Event-29-1964","tt0058203","That Man from Rio",NA,NA,NA,NA,"029","1964"
"Best Foreign Language Film",NA,NA,"Event-29-1964","tt0058564","Seduced and Abandoned",NA,NA,NA,NA,"029","1964"
"Best Foreign Language Film",NA,NA,"Event-29-1964","tt0056945","The Organizer",NA,NA,NA,NA,"029","1964"
"Best Screenplay","Winner","Harold Pinter","Event-29-1964","tt0057490","The Servant","nm0056217","Harold Pinter",NA,NA,"029","1964"
"Best Screenplay",NA,"Peter George, Stanley Kubrick, Terry Southern","Event-29-1964","tt0057012","Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb","nm0313570","Peter George",NA,NA,"029","1964"
"Best Screenplay",NA,"Peter George, Stanley Kubrick, Terry Southern","Event-29-1964","tt0057012","Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb","nm0000040","Stanley Kubrick",NA,NA,"029","1964"
"Best Screenplay",NA,"Peter George, Stanley Kubrick, Terry Southern","Event-29-1964","tt0057012","Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb","nm0816143","Terry Southern",NA,NA,"029","1964"
"Best Screenplay",NA,"Edward Anhalt","Event-29-1964","tt0057877","Becket","nm0030019","Edward Anhalt",NA,NA,"029","1964"
"Best Actor","Winner","The Life of Emile Zola","Event-3-1937","tt0029146","The Life of Emile Zola","nm0612847","Paul Muni",NA,NA,"003","1937"
"Best Actor",NA,"Captains Courageous","Event-3-1937","tt0028691","Captains Courageous","nm0000075","Spencer Tracy",NA,NA,"003","1937"
"Best Actress","Winner","Camille","Event-3-1937","tt0028683","Camille","nm0001256","Greta Garbo",NA,NA,"003","1937"
"Best Actress",NA,"Stage Door","Event-3-1937","tt0029604","Stage Door","nm0000031","Katharine Hepburn",NA,NA,"003","1937"
"Best Director","Winner","Stage Door","Event-3-1937","tt0029604","Stage Door","nm0478441","Gregory La Cava",NA,NA,"003","1937"
"Best Director",NA,"Captains Courageous","Event-3-1937","tt0028691","Captains Courageous","nm0281808","Victor Fleming",NA,NA,"003","1937"
"Best Film","Winner",NA,"Event-3-1937","tt0029146","The Life of Emile Zola",NA,NA,NA,NA,"003","1937"
"Best Film",NA,NA,"Event-3-1937","tt0028691","Captains Courageous",NA,NA,NA,NA,"003","1937"
"Best Foreign Language Film","Winner",NA,"Event-3-1937","tt0027951","Mayerling",NA,NA,NA,NA,"003","1937"
"Best Foreign Language Film",NA,NA,"Event-3-1937","tt0027509","Baltic Deputy",NA,NA,NA,NA,"003","1937"
"Best Actor","Winner","Ship of Fools","Event-30-1965","tt0059712","Ship of Fools","nm0921459","Oskar Werner",NA,NA,"030","1965"
"Best Actor",NA,"Cat Ballou","Event-30-1965","tt0059017","Cat Ballou","nm0001511","Lee Marvin",NA,NA,"030","1965"
"Best Actor",NA,"The Pawnbroker","Event-30-1965","tt0059575","The Pawnbroker","nm0001768","Rod Steiger",NA,NA,"030","1965"
