"AwardCategory","AwardWinner","SecondaryName.list","AwardCeremony","FilmID","FilmName","PersonID","PersonName","CompanyID","CompanyName"
"Best Writing, Screenplay Based on Material from Another Medium",NA,"James Kennaway","Event-33-1961","tt0054412","Tunes of Glory","nm0447860","James Kennaway",NA,NA
"Best Writing, Story and Screenplay - Written Directly for the Screen","Winner","Billy Wilder, I.A.L. Diamond","Event-33-1961","tt0053604","The Apartment","nm0000697","Billy Wilder",NA,NA
"Best Writing, Story and Screenplay - Written Directly for the Screen","Winner","Billy Wilder, I.A.L. Diamond","Event-33-1961","tt0053604","The Apartment","nm0224634","I.A.L. Diamond",NA,NA
"Best Writing, Story and Screenplay - Written Directly for the Screen",NA,"Marguerite Duras","Event-33-1961","tt0052893","Hiroshima mon amour","nm0243921","Marguerite Duras",NA,NA
"Best Writing, Story and Screenplay - Written Directly for the Screen",NA,"Jules Dassin","Event-33-1961","tt0054198","Never on Sunday","nm0202088","Jules Dassin",NA,NA
"Best Writing, Story and Screenplay - Written Directly for the Screen",NA,"Richard Gregson (story), Michael Craig (story), Bryan Forbes (screenplay)","Event-33-1961","tt0053602","The Angry Silence","nm0339995","Richard Gregson",NA,NA
"Best Writing, Story and Screenplay - Written Directly for the Screen",NA,"Richard Gregson (story), Michael Craig (story), Bryan Forbes (screenplay)","Event-33-1961","tt0053602","The Angry Silence","nm0185954","Michael Craig",NA,NA
"Best Writing, Story and Screenplay - Written Directly for the Screen",NA,"Richard Gregson (story), Michael Craig (story), Bryan Forbes (screenplay)","Event-33-1961","tt0053602","The Angry Silence","nm0285302","Bryan Forbes",NA,NA
"Best Writing, Story and Screenplay - Written Directly for the Screen",NA,"Norman Panama, Melvin Frank","Event-33-1961","tt0053810","The Facts of Life","nm0659085","Norman Panama",NA,NA
"Best Writing, Story and Screenplay - Written Directly for the Screen",NA,"Norman Panama, Melvin Frank","Event-33-1961","tt0053810","The Facts of Life","nm0291035","Melvin Frank",NA,NA
"Best Actor in a Leading Role","Winner","Judgment at Nuremberg","Event-34-1962","tt0055031","Judgment at Nuremberg","nm0001703","Maximilian Schell",NA,NA
"Best Actor in a Leading Role",NA,"Fanny","Event-34-1962","tt0054866","Fanny","nm0000964","Charles Boyer",NA,NA
"Best Actor in a Leading Role",NA,"The Hustler","Event-34-1962","tt0054997","The Hustler","nm0000056","Paul Newman",NA,NA
"Best Actor in a Leading Role",NA,"Judgment at Nuremberg","Event-34-1962","tt0055031","Judgment at Nuremberg","nm0000075","Spencer Tracy",NA,NA
"Best Actor in a Leading Role",NA,"The Mark","Event-34-1962","tt0055146","The Mark","nm0926183","Stuart Whitman",NA,NA
"Best Actor in a Supporting Role","Winner","West Side Story","Event-34-1962","tt0055614","West Side Story","nm0001995","George Chakiris",NA,NA
"Best Actor in a Supporting Role",NA,"The Hustler","Event-34-1962","tt0054997","The Hustler","nm0001715","George C. Scott",NA,NA
"Best Actor in a Supporting Role",NA,"The Hustler","Event-34-1962","tt0054997","The Hustler","nm0001276","Jackie Gleason",NA,NA
"Best Actor in a Supporting Role",NA,"Judgment at Nuremberg","Event-34-1962","tt0055031","Judgment at Nuremberg","nm0001050","Montgomery Clift",NA,NA
"Best Actor in a Supporting Role",NA,"Pocketful of Miracles","Event-34-1962","tt0055312","Pocketful of Miracles","nm0000393","Peter Falk",NA,NA
"Best Actress in a Leading Role","Winner","Two Women","Event-34-1962","tt0054749","Two Women","nm0000047","Sophia Loren",NA,NA
"Best Actress in a Leading Role",NA,"Breakfast at Tiffany's","Event-34-1962","tt0054698","Breakfast at Tiffany's","nm0000030","Audrey Hepburn",NA,NA
"Best Actress in a Leading Role",NA,"Summer and Smoke","Event-34-1962","tt0055489","Summer and Smoke","nm0656183","Geraldine Page",NA,NA
"Best Actress in a Leading Role",NA,"Splendor in the Grass","Event-34-1962","tt0055471","Splendor in the Grass","nm0000081","Natalie Wood",NA,NA
"Best Actress in a Leading Role",NA,"The Hustler","Event-34-1962","tt0054997","The Hustler","nm0001453","Piper Laurie",NA,NA
"Best Actress in a Supporting Role","Winner","West Side Story","Event-34-1962","tt0055614","West Side Story","nm0001549","Rita Moreno",NA,NA
"Best Actress in a Supporting Role",NA,"The Children's Hour","Event-34-1962","tt0054743","The Children's Hour","nm0047810","Fay Bainter",NA,NA
"Best Actress in a Supporting Role",NA,"Judgment at Nuremberg","Event-34-1962","tt0055031","Judgment at Nuremberg","nm0000023","Judy Garland",NA,NA
"Best Actress in a Supporting Role",NA,"The Roman Spring of Mrs. Stone","Event-34-1962","tt0055382","The Roman Spring of Mrs. Stone","nm0502322","Lotte Lenya",NA,NA
"Best Actress in a Supporting Role",NA,"Summer and Smoke","Event-34-1962","tt0055489","Summer and Smoke","nm0580916","Una Merkel",NA,NA
"Best Art Direction-Set Decoration, Black-and-White","Winner","Harry Horner, Gene Callahan","Event-34-1962","tt0054997","The Hustler","nm0395105","Harry Horner",NA,NA
"Best Art Direction-Set Decoration, Black-and-White","Winner","Harry Horner, Gene Callahan","Event-34-1962","tt0054997","The Hustler","nm0130194","Gene Callahan",NA,NA
"Best Art Direction-Set Decoration, Black-and-White",NA,"Rudolph Sternad, George Milo","Event-34-1962","tt0055031","Judgment at Nuremberg","nm0827889","Rudolph Sternad",NA,NA
"Best Art Direction-Set Decoration, Black-and-White",NA,"Rudolph Sternad, George Milo","Event-34-1962","tt0055031","Judgment at Nuremberg","nm0590434","George Milo",NA,NA
"Best Art Direction-Set Decoration, Black-and-White",NA,"Piero Gherardi","Event-34-1962","tt0053779","La dolce vita","nm0315662","Piero Gherardi",NA,NA
"Best Art Direction-Set Decoration, Black-and-White",NA,"Carroll Clark, Emile Kuri, Hal Gausman","Event-34-1962","tt0054594","The Absent Minded Professor","nm0163754","Carroll Clark",NA,NA
"Best Art Direction-Set Decoration, Black-and-White",NA,"Carroll Clark, Emile Kuri, Hal Gausman","Event-34-1962","tt0054594","The Absent Minded Professor","nm0475689","Emile Kuri",NA,NA
"Best Art Direction-Set Decoration, Black-and-White",NA,"Carroll Clark, Emile Kuri, Hal Gausman","Event-34-1962","tt0054594","The Absent Minded Professor","nm0310198","Hal Gausman",NA,NA
"Best Art Direction-Set Decoration, Black-and-White",NA,"Fernando Carrere, Edward G. Boyle","Event-34-1962","tt0054743","The Children's Hour","nm0140267","Fernando Carrere",NA,NA
"Best Art Direction-Set Decoration, Black-and-White",NA,"Fernando Carrere, Edward G. Boyle","Event-34-1962","tt0054743","The Children's Hour","nm0102231","Edward G. Boyle",NA,NA
"Best Art Direction-Set Decoration, Color","Winner","Boris Leven, Victor A. Gangelin","Event-34-1962","tt0055614","West Side Story","nm0505227","Boris Leven",NA,NA
"Best Art Direction-Set Decoration, Color","Winner","Boris Leven, Victor A. Gangelin","Event-34-1962","tt0055614","West Side Story","nm0304322","Victor A. Gangelin",NA,NA
"Best Art Direction-Set Decoration, Color",NA,"Hal Pereira, Roland Anderson, Sam Comer, Ray Moyer","Event-34-1962","tt0054698","Breakfast at Tiffany's","nm0673134","Hal Pereira",NA,NA
"Best Art Direction-Set Decoration, Color",NA,"Hal Pereira, Roland Anderson, Sam Comer, Ray Moyer","Event-34-1962","tt0054698","Breakfast at Tiffany's","nm0027380","Roland Anderson",NA,NA
"Best Art Direction-Set Decoration, Color",NA,"Hal Pereira, Roland Anderson, Sam Comer, Ray Moyer","Event-34-1962","tt0054698","Breakfast at Tiffany's","nm0173754","Sam Comer",NA,NA
"Best Art Direction-Set Decoration, Color",NA,"Hal Pereira, Roland Anderson, Sam Comer, Ray Moyer","Event-34-1962","tt0054698","Breakfast at Tiffany's","nm0610455","Ray Moyer",NA,NA
"Best Art Direction-Set Decoration, Color",NA,"Veniero Colasanti, John Moore","Event-34-1962","tt0054847","El Cid","nm0170223","Veniero Colasanti",NA,NA
"Best Art Direction-Set Decoration, Color",NA,"Veniero Colasanti, John Moore","Event-34-1962","tt0054847","El Cid","nm0601378","John Moore",NA,NA
"Best Art Direction-Set Decoration, Color",NA,"Alexander Golitzen, Joseph C. Wright, Howard Bristol","Event-34-1962","tt0054885","Flower Drum Song","nm0326529","Alexander Golitzen",NA,NA
"Best Art Direction-Set Decoration, Color",NA,"Alexander Golitzen, Joseph C. Wright, Howard Bristol","Event-34-1962","tt0054885","Flower Drum Song","nm0942532","Joseph C. Wright",NA,NA
"Best Art Direction-Set Decoration, Color",NA,"Alexander Golitzen, Joseph C. Wright, Howard Bristol","Event-34-1962","tt0054885","Flower Drum Song","nm0109924","Howard Bristol",NA,NA
"Best Art Direction-Set Decoration, Color",NA,"Hal Pereira, Walter H. Tyler, Sam Comer, Arthur Krams","Event-34-1962","tt0055489","Summer and Smoke","nm0673134","Hal Pereira",NA,NA
"Best Art Direction-Set Decoration, Color",NA,"Hal Pereira, Walter H. Tyler, Sam Comer, Arthur Krams","Event-34-1962","tt0055489","Summer and Smoke","nm0173754","Sam Comer",NA,NA
"Best Art Direction-Set Decoration, Color",NA,"Hal Pereira, Walter H. Tyler, Sam Comer, Arthur Krams","Event-34-1962","tt0055489","Summer and Smoke","nm0878934","Walter H. Tyler",NA,NA
"Best Art Direction-Set Decoration, Color",NA,"Hal Pereira, Walter H. Tyler, Sam Comer, Arthur Krams","Event-34-1962","tt0055489","Summer and Smoke","nm0469735","Arthur Krams",NA,NA
"Best Cinematography, Black-and-White","Winner","Eugen Schüfftan","Event-34-1962","tt0054997","The Hustler","nm0005867","Eugen Schüfftan",NA,NA
"Best Cinematography, Black-and-White",NA,"Ernest Laszlo","Event-34-1962","tt0055031","Judgment at Nuremberg","nm0005768","Ernest Laszlo",NA,NA
"Best Cinematography, Black-and-White",NA,"Daniel L. Fapp","Event-34-1962","tt0055256","One, Two, Three","nm0005701","Daniel L. Fapp",NA,NA
"Best Cinematography, Black-and-White",NA,"Edward Colman","Event-34-1962","tt0054594","The Absent Minded Professor","nm0169344","Edward Colman",NA,NA
"Best Cinematography, Black-and-White",NA,"Franz Planer","Event-34-1962","tt0054743","The Children's Hour","nm0005832","Franz Planer",NA,NA
"Best Cinematography, Color","Winner","Daniel L. Fapp","Event-34-1962","tt0055614","West Side Story","nm0005701","Daniel L. Fapp",NA,NA
"Best Cinematography, Color",NA,"Harry Stradling Sr.","Event-34-1962","tt0055124","A Majority of One","nm0005889","Harry Stradling Sr.",NA,NA
"Best Cinematography, Color",NA,"Jack Cardiff","Event-34-1962","tt0054866","Fanny","nm0002153","Jack Cardiff",NA,NA
"Best Cinematography, Color",NA,"Russell Metty","Event-34-1962","tt0054885","Flower Drum Song","nm0005797","Russell Metty",NA,NA
"Best Cinematography, Color",NA,"Charles Lang","Event-34-1962","tt0055257","One-Eyed Jacks","nm0485702","Charles Lang",NA,NA
"Best Costume Design, Black-and-White","Winner","Piero Gherardi","Event-34-1962","tt0053779","La dolce vita","nm0315662","Piero Gherardi",NA,NA
"Best Costume Design, Black-and-White",NA,"Howard Shoup","Event-34-1962","tt0054752","Claudelle Inglish","nm0795251","Howard Shoup",NA,NA
"Best Costume Design, Black-and-White",NA,"Jean Louis","Event-34-1962","tt0055031","Judgment at Nuremberg","nm0521872","Jean Louis",NA,NA
"Best Costume Design, Black-and-White",NA,"Dorothy Jeakins","Event-34-1962","tt0054743","The Children's Hour","nm0419820","Dorothy Jeakins",NA,NA
"Best Costume Design, Black-and-White",NA,"Yoshirô Muraki","Event-34-1962","tt0055630","Yojimbo","nm0613499","Yoshirô Muraki",NA,NA
"Best Costume Design, Color","Winner","Irene Sharaff","Event-34-1962","tt0055614","West Side Story","nm0788695","Irene Sharaff",NA,NA
"Best Costume Design, Color",NA,"Bill Thomas","Event-34-1962","tt0054649","Babes in Toyland","nm0858528","Bill Thomas",NA,NA
"Best Costume Design, Color",NA,"Jean Louis","Event-34-1962","tt0054653","Back Street","nm0521872","Jean Louis",NA,NA
"Best Costume Design, Color",NA,"Irene Sharaff","Event-34-1962","tt0054885","Flower Drum Song","nm0788695","Irene Sharaff",NA,NA
"Best Costume Design, Color",NA,"Edith Head, Walter Plunkett","Event-34-1962","tt0055312","Pocketful of Miracles","nm0372128","Edith Head",NA,NA
"Best Costume Design, Color",NA,"Edith Head, Walter Plunkett","Event-34-1962","tt0055312","Pocketful of Miracles","nm0687703","Walter Plunkett",NA,NA
"Best Director","Winner","West Side Story","Event-34-1962","tt0055614","West Side Story","nm0936404","Robert Wise",NA,NA
"Best Director",NA,"La dolce vita","Event-34-1962","tt0053779","La dolce vita","nm0000019","Federico Fellini",NA,NA
"Best Director",NA,"The Guns of Navarone","Event-34-1962","tt0054953","The Guns of Navarone","nm0496746","J. Lee Thompson",NA,NA
"Best Director",NA,"The Hustler","Event-34-1962","tt0054997","The Hustler","nm0744035","Robert Rossen",NA,NA
"Best Director",NA,"Judgment at Nuremberg","Event-34-1962","tt0055031","Judgment at Nuremberg","nm0006452","Stanley Kramer",NA,NA
"Best Documentary, Features","Winner","Arthur Cohn, René Lafuite","Event-34-1962","tt0053714","The Sky Above, the Mud Below","nm0004453","Arthur Cohn",NA,NA
"Best Documentary, Features","Winner","Arthur Cohn, René Lafuite","Event-34-1962","tt0053714","The Sky Above, the Mud Below","nm0481090","René Lafuite",NA,NA
"Best Documentary, Features",NA,NA,"Event-34-1962","tt0054940","The Grand Olympics",NA,NA,NA,NA
"Best Documentary, Short Subjects","Winner","Frank P. Bibas","Event-34-1962","tt0055333","Project Hope","nm0080825","Frank P. Bibas",NA,NA
"Best Documentary, Short Subjects",NA,NA,"Event-34-1962","tt0054699","Breaking the Language Barrier",NA,NA,NA,NA
"Best Documentary, Short Subjects",NA,"Jim O'Connor, Tom Hayes","Event-34-1962","tt0054767","Cradle of Genius","nm0640376","Jim O'Connor",NA,NA
"Best Documentary, Short Subjects",NA,"Jim O'Connor, Tom Hayes","Event-34-1962","tt0054767","Cradle of Genius","nm0371259","Tom Hayes",NA,NA
"Best Documentary, Short Subjects",NA,NA,"Event-34-1962","tt0055040","Kahl",NA,NA,NA,NA
"Best Documentary, Short Subjects",NA,"Benedetto Benedetti","Event-34-1962","tt0055576","L'uomo in grigio","nm0070688","Benedetto Benedetti",NA,NA
"Best Effects, Special Effects","Winner","Bill Warrington (visual), Chris Greenham (audible)","Event-34-1962","tt0054953","The Guns of Navarone","nm0913113","Bill Warrington",NA,NA
"Best Effects, Special Effects","Winner","Bill Warrington (visual), Chris Greenham (audible)","Event-34-1962","tt0054953","The Guns of Navarone","nm0339051","Chris Greenham",NA,NA
"Best Effects, Special Effects",NA,"Robert A. Mattey, Eustace Lycett","Event-34-1962","tt0054594","The Absent Minded Professor","nm0559871","Robert A. Mattey",NA,NA
"Best Effects, Special Effects",NA,"Robert A. Mattey, Eustace Lycett","Event-34-1962","tt0054594","The Absent Minded Professor","nm0527941","Eustace Lycett",NA,NA
"Best Film Editing","Winner","Thomas Stanford","Event-34-1962","tt0055614","West Side Story","nm0822201","Thomas Stanford",NA,NA
"Best Film Editing",NA,"William Reynolds","Event-34-1962","tt0054866","Fanny","nm0722000","William Reynolds",NA,NA
"Best Film Editing",NA,"Frederic Knudtson","Event-34-1962","tt0055031","Judgment at Nuremberg","nm0461772","Frederic Knudtson",NA,NA
"Best Film Editing",NA,"Alan Osbiston","Event-34-1962","tt0054953","The Guns of Navarone","nm0651544","Alan Osbiston",NA,NA
"Best Film Editing",NA,"Philip W. Anderson","Event-34-1962","tt0055277","The Parent Trap","nm0027294","Philip W. Anderson",NA,NA
"Best Foreign Language Film","Winner",NA,"Event-34-1962","tt0055499","Through a Glass Darkly",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-34-1962","tt0054965","Harry and the Butler",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-34-1962","tt0054845","Immortal Love",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-34-1962","tt0055310","Placido",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-34-1962","tt0055646","Ánimas Trujano (El hombre importante)",NA,NA,NA,NA
"Best Music, Original Song","Winner","Henry Mancini (music), Johnny Mercer (lyrics)","Event-34-1962","tt0054698","Breakfast at Tiffany's","nm0000049","Henry Mancini",NA,NA
"Best Music, Original Song","Winner","Henry Mancini (music), Johnny Mercer (lyrics)","Event-34-1962","tt0054698","Breakfast at Tiffany's","nm0006197","Johnny Mercer",NA,NA
"Best Music, Original Song",NA,"Henry Mancini (music), Mack David (lyrics)","Event-34-1962","tt0054652","Bachelor in Paradise","nm0000049","Henry Mancini",NA,NA
"Best Music, Original Song",NA,"Henry Mancini (music), Mack David (lyrics)","Event-34-1962","tt0054652","Bachelor in Paradise","nm0202988","Mack David",NA,NA
"Best Music, Original Song",NA,"Miklós Rózsa (music), Paul Francis Webster (lyrics)","Event-34-1962","tt0054847","El Cid","nm0000067","Miklós Rózsa",NA,NA
"Best Music, Original Song",NA,"Miklós Rózsa (music), Paul Francis Webster (lyrics)","Event-34-1962","tt0054847","El Cid","nm0916990","Paul Francis Webster",NA,NA
"Best Music, Original Song",NA,"Jimmy Van Heusen (music), Sammy Cahn (lyrics)","Event-34-1962","tt0055312","Pocketful of Miracles","nm0006329","Jimmy Van Heusen",NA,NA
"Best Music, Original Song",NA,"Jimmy Van Heusen (music), Sammy Cahn (lyrics)","Event-34-1962","tt0055312","Pocketful of Miracles","nm0005991","Sammy Cahn",NA,NA
"Best Music, Original Song",NA,"Dimitri Tiomkin (music), Ned Washington (lyrics)","Event-34-1962","tt0055539","Town Without Pity","nm0006323","Dimitri Tiomkin",NA,NA
"Best Music, Original Song",NA,"Dimitri Tiomkin (music), Ned Washington (lyrics)","Event-34-1962","tt0055539","Town Without Pity","nm0913513","Ned Washington",NA,NA
"Best Music, Scoring of a Dramatic or Comedy Picture","Winner","Henry Mancini","Event-34-1962","tt0054698","Breakfast at Tiffany's","nm0000049","Henry Mancini",NA,NA
"Best Music, Scoring of a Dramatic or Comedy Picture",NA,"Miklós Rózsa","Event-34-1962","tt0054847","El Cid","nm0000067","Miklós Rózsa",NA,NA
"Best Music, Scoring of a Dramatic or Comedy Picture",NA,"Morris Stoloff, Harry Sukman","Event-34-1962","tt0054866","Fanny","nm0006304","Morris Stoloff",NA,NA
"Best Music, Scoring of a Dramatic or Comedy Picture",NA,"Morris Stoloff, Harry Sukman","Event-34-1962","tt0054866","Fanny","nm0006313","Harry Sukman",NA,NA
"Best Music, Scoring of a Dramatic or Comedy Picture",NA,"Elmer Bernstein","Event-34-1962","tt0055489","Summer and Smoke","nm0000930","Elmer Bernstein",NA,NA
"Best Music, Scoring of a Dramatic or Comedy Picture",NA,"Dimitri Tiomkin","Event-34-1962","tt0054953","The Guns of Navarone","nm0006323","Dimitri Tiomkin",NA,NA
