"AwardCategory","AwardWinner","SecondaryName.list","AwardCeremony","FilmID","FilmName","PersonID","PersonName","CompanyID","CompanyName"
"Best Screenplay",NA,"Barry Levinson","Event-17-1983","tt0083833","Diner","nm0001469","Barry Levinson",NA,NA
"Best Supporting Actor","Winner","Diner","Event-17-1983","tt0083833","Diner","nm0000620","Mickey Rourke",NA,NA
"Best Supporting Actor",NA,"The World According to Garp","Event-17-1983","tt0084917","The World According to Garp","nm0001475","John Lithgow",NA,NA
"Best Supporting Actress","Winner","Tootsie","Event-17-1983","tt0084805","Tootsie","nm0001448","Jessica Lange",NA,NA
"Best Supporting Actress",NA,"The World According to Garp","Event-17-1983","tt0084917","The World According to Garp","nm0000335","Glenn Close",NA,NA
"Best Supporting Actress",NA,"Tootsie","Event-17-1983","tt0084805","Tootsie","nm0000414","Teri Garr",NA,NA
"Best Actor","Winner","Danton, The Return of Martin Guerre","Event-18-1984","tt0083789","Danton","nm0000367","Gérard Depardieu",NA,NA
"Best Actor","Winner","Danton, The Return of Martin Guerre","Event-18-1984","tt0084589","The Return of Martin Guerre","nm0000367","Gérard Depardieu",NA,NA
"Best Actor",NA,"Tender Mercies","Event-18-1984","tt0086423","Tender Mercies","nm0000380","Robert Duvall",NA,NA
"Best Actor",NA,"Berlin Alexanderplatz","Event-18-1984","tt0080196","Berlin Alexanderplatz","nm0483945","Günter Lamprecht",NA,NA
"Best Actress","Winner","Terms of Endearment","Event-18-1984","tt0086425","Terms of Endearment","nm0000700","Debra Winger",NA,NA
"Best Actress",NA,"Under Fire","Event-18-1984","tt0086510","Under Fire","nm0001026","Joanna Cassidy",NA,NA
"Best Actress",NA,"Terms of Endearment","Event-18-1984","tt0086425","Terms of Endearment","nm0000511","Shirley MacLaine",NA,NA
"Best Cinematography","Winner","Hiro Narita","Event-18-1984","tt0086005","Never Cry Wolf","nm0005812","Hiro Narita",NA,NA
"Best Cinematography",NA,"Gordon Willis","Event-18-1984","tt0086637","Zelig","nm0932336","Gordon Willis",NA,NA
"Best Cinematography",NA,"John Alcott","Event-18-1984","tt0086510","Under Fire","nm0005633","John Alcott",NA,NA
"Best Director","Winner","The Night of the Shooting Stars","Event-18-1984","tt0084422","The Night of the Shooting Stars","nm0851752","Paolo Taviani",NA,NA
"Best Director",NA,"The Right Stuff","Event-18-1984","tt0086197","The Right Stuff","nm0442241","Philip Kaufman",NA,NA
"Best Director",NA,"Fanny and Alexander","Event-18-1984","tt0083922","Fanny and Alexander","nm0000005","Ingmar Bergman",NA,NA
"Best Film","Winner",NA,"Event-18-1984","tt0084422","The Night of the Shooting Stars",NA,NA,NA,NA
"Best Film",NA,NA,"Event-18-1984","tt0080196","Berlin Alexanderplatz",NA,NA,NA,NA
"Best Film",NA,NA,"Event-18-1984","tt0083922","Fanny and Alexander",NA,NA,NA,NA
"Best Screenplay","Winner","Bill Forsyth","Event-18-1984","tt0085859","Local Hero","nm0287025","Bill Forsyth",NA,NA
"Best Screenplay",NA,"Clayton Frohman, Ron Shelton","Event-18-1984","tt0086510","Under Fire","nm0296243","Clayton Frohman",NA,NA
"Best Screenplay",NA,"Clayton Frohman, Ron Shelton","Event-18-1984","tt0086510","Under Fire","nm0005421","Ron Shelton",NA,NA
"Best Screenplay",NA,"James L. Brooks","Event-18-1984","tt0086425","Terms of Endearment","nm0000985","James L. Brooks",NA,NA
"Best Supporting Actor","Winner","Terms of Endearment","Event-18-1984","tt0086425","Terms of Endearment","nm0000197","Jack Nicholson",NA,NA
"Best Supporting Actress","Winner","The King of Comedy","Event-18-1984","tt0085794","The King of Comedy","nm0000928","Sandra Bernhard",NA,NA
"Best Supporting Actress",NA,"Silkwood","Event-18-1984","tt0086312","Silkwood","nm0000333","Cher",NA,NA
"Best Supporting Actress",NA,"The Year of Living Dangerously","Event-18-1984","tt0086617","The Year of Living Dangerously","nm0001373","Linda Hunt",NA,NA
"Best Actor","Winner","All of Me","Event-19-1985","tt0086873","All of Me","nm0000188","Steve Martin",NA,NA
"Best Actor",NA,"Under the Volcano","Event-19-1985","tt0088322","Under the Volcano","nm0001215","Albert Finney",NA,NA
"Best Actor",NA,"Moscow on the Hudson","Event-19-1985","tt0087747","Moscow on the Hudson","nm0000245","Robin Williams",NA,NA
"Best Actress","Winner","The Bostonians","Event-19-1985","tt0086992","The Bostonians","nm0000603","Vanessa Redgrave",NA,NA
"Best Actress",NA,"Crimes of Passion, Romancing the Stone","Event-19-1985","tt0087100","Crimes of Passion","nm0000678","Kathleen Turner",NA,NA
"Best Actress",NA,"Crimes of Passion, Romancing the Stone","Event-19-1985","tt0088011","Romancing the Stone","nm0000678","Kathleen Turner",NA,NA
"Best Cinematography","Winner","Chris Menges","Event-19-1985","tt0087072","Comfort and Joy","nm0579580","Chris Menges",NA,NA
"Best Director","Winner","L'argent","Event-19-1985","tt0085180","L'argent","nm0000975","Robert Bresson",NA,NA
"Best Director",NA,"A Sunday in the Country","Event-19-1985","tt0088318","A Sunday in the Country","nm0851724","Bertrand Tavernier",NA,NA
"Best Director",NA,"A Passage to India","Event-19-1985","tt0087892","A Passage to India","nm0000180","David Lean",NA,NA
"Best Documentary","Winner",NA,"Event-19-1985","tt0088178","Stop Making Sense",NA,NA,NA,NA
"Best Film","Winner",NA,"Event-19-1985","tt0088184","Stranger Than Paradise",NA,NA,NA,NA
"Best Film",NA,NA,"Event-19-1985","tt0088318","A Sunday in the Country",NA,NA,NA,NA
"Best Film",NA,NA,"Event-19-1985","tt0085370","Entre Nous",NA,NA,NA,NA
"Best Film",NA,NA,"Event-19-1985","tt0085180","L'argent",NA,NA,NA,NA
"Best Film",NA,NA,"Event-19-1985","tt0088178","Stop Making Sense",NA,NA,NA,NA
"Best Screenplay","Winner","Babaloo Mandel, Lowell Ganz, Bruce Jay Friedman","Event-19-1985","tt0088161","Splash","nm0541632","Babaloo Mandel",NA,NA
"Best Screenplay","Winner","Babaloo Mandel, Lowell Ganz, Bruce Jay Friedman","Event-19-1985","tt0088161","Splash","nm0304665","Lowell Ganz",NA,NA
"Best Screenplay","Winner","Babaloo Mandel, Lowell Ganz, Bruce Jay Friedman","Event-19-1985","tt0088161","Splash","nm0295171","Bruce Jay Friedman",NA,NA
"Best Screenplay",NA,"Bertrand Tavernier, Colo Tavernier","Event-19-1985","tt0088318","A Sunday in the Country","nm0851724","Bertrand Tavernier",NA,NA
"Best Screenplay",NA,"Bertrand Tavernier, Colo Tavernier","Event-19-1985","tt0088318","A Sunday in the Country","nm0851725","Colo Tavernier",NA,NA
"Best Supporting Actor","Winner","Places in the Heart, The Killing Fields","Event-19-1985","tt0087921","Places in the Heart","nm0000518","John Malkovich",NA,NA
"Best Supporting Actor","Winner","Places in the Heart, The Killing Fields","Event-19-1985","tt0087553","The Killing Fields","nm0000518","John Malkovich",NA,NA
"Best Supporting Actor",NA,"Greystoke: The Legend of Tarzan, Lord of the Apes","Event-19-1985","tt0087365","Greystoke: The Legend of Tarzan, Lord of the Apes","nm0724732","Ralph Richardson",NA,NA
"Best Supporting Actress","Winner","Body Double","Event-19-1985","tt0086984","Body Double","nm0000429","Melanie Griffith",NA,NA
"Best Supporting Actress",NA,"A Passage to India","Event-19-1985","tt0087892","A Passage to India","nm0001919","Peggy Ashcroft",NA,NA
"Best Actor","Winner","In the Heat of the Night","Event-2-1968","tt0061811","In the Heat of the Night","nm0001768","Rod Steiger",NA,NA
"Best Actor",NA,"The Stranger","Event-2-1968","tt0062310","The Stranger","nm0000052","Marcello Mastroianni",NA,NA
"Best Actor",NA,"The War Is Over","Event-2-1968","tt0060481","The War Is Over","nm0598971","Yves Montand",NA,NA
"Best Actress","Winner","Persona","Event-2-1968","tt0060827","Persona","nm0000761","Bibi Andersson",NA,NA
"Best Actress",NA,"Live for Life","Event-2-1968","tt0062452","Live for Life","nm0320760","Annie Girardot",NA,NA
"Best Actress",NA,"The Whisperers","Event-2-1968","tt0061180","The Whisperers","nm0262725","Edith Evans",NA,NA
"Best Cinematography","Winner","Haskell Wexler","Event-2-1968","tt0061811","In the Heat of the Night","nm0005549","Haskell Wexler",NA,NA
"Best Cinematography",NA,"Conrad L. Hall","Event-2-1968","tt0061512","Cool Hand Luke","nm0005734","Conrad L. Hall",NA,NA
"Best Cinematography",NA,"Nicolas Roeg","Event-2-1968","tt0061648","Far from the Madding Crowd","nm0001676","Nicolas Roeg",NA,NA
"Best Cinematography",NA,"Sven Nykvist","Event-2-1968","tt0060827","Persona","nm0005815","Sven Nykvist",NA,NA
"Best Director","Winner","Persona","Event-2-1968","tt0060827","Persona","nm0000005","Ingmar Bergman",NA,NA
"Best Film","Winner",NA,"Event-2-1968","tt0060827","Persona",NA,NA,NA,NA
"Best Film",NA,NA,"Event-2-1968","tt0061418","Bonnie and Clyde",NA,NA,NA,NA
"Best Film",NA,NA,"Event-2-1968","tt0060802","Closely Watched Trains",NA,NA,NA,NA
"Best Screenplay","Winner","David Newman, Robert Benton","Event-2-1968","tt0061418","Bonnie and Clyde","nm0628058","David Newman",NA,NA
"Best Screenplay","Winner","David Newman, Robert Benton","Event-2-1968","tt0061418","Bonnie and Clyde","nm0000914","Robert Benton",NA,NA
"Best Screenplay",NA,"Ingmar Bergman","Event-2-1968","tt0060827","Persona","nm0000005","Ingmar Bergman",NA,NA
"Best Screenplay",NA,"Jirí Menzel, Bohumil Hrabal","Event-2-1968","tt0060802","Closely Watched Trains","nm0579954","Jirí Menzel",NA,NA
"Best Screenplay",NA,"Jirí Menzel, Bohumil Hrabal","Event-2-1968","tt0060802","Closely Watched Trains","nm0398518","Bohumil Hrabal",NA,NA
"Best Supporting Actor","Winner","Bonnie and Clyde","Event-2-1968","tt0061418","Bonnie and Clyde","nm0000432","Gene Hackman",NA,NA
"Best Supporting Actor",NA,"The Battle of Algiers","Event-2-1968","tt0058946","The Battle of Algiers","nm0552483","Jean Martin",NA,NA
"Best Supporting Actor",NA,"Reflections in a Golden Eye","Event-2-1968","tt0062185","Reflections in a Golden Eye","nm0001417","Brian Keith",NA,NA
"Best Supporting Actress","Winner","The Family Way","Event-2-1968","tt0060395","The Family Way","nm0722485","Marjorie Rhodes",NA,NA
"Best Supporting Actress",NA,"Accident","Event-2-1968","tt0061328","Accident","nm0580357","Vivien Merchant",NA,NA
"Best Supporting Actress",NA,"Up the Down Staircase","Event-2-1968","tt0062425","Up the Down Staircase","nm0641813","Ellen O'Mara",NA,NA
"Best Actor","Winner","Prizzi's Honor","Event-20-1986","tt0089841","Prizzi's Honor","nm0000197","Jack Nicholson",NA,NA
"Best Actor",NA,"Kiss of the Spider Woman","Event-20-1986","tt0089424","Kiss of the Spider Woman","nm0000458","William Hurt",NA,NA
"Best Actor",NA,"The Shooting Party","Event-20-1986","tt0088111","The Shooting Party","nm0000051","James Mason",NA,NA
"Best Actor",NA,"The Falcon and the Snowman","Event-20-1986","tt0087231","The Falcon and the Snowman","nm0000576","Sean Penn",NA,NA
"Best Actress","Winner","Wetherby","Event-20-1986","tt0090310","Wetherby","nm0000603","Vanessa Redgrave",NA,NA
"Best Actress",NA,"Sweet Dreams","Event-20-1986","tt0090110","Sweet Dreams","nm0001448","Jessica Lange",NA,NA
"Best Actress",NA,"The Official Story","Event-20-1986","tt0089276","The Official Story","nm0001903","Norma Aleandro",NA,NA
"Best Cinematography","Winner","Takao Saitô, Shôji Ueda, Asakazu Nakai","Event-20-1986","tt0089881","Ran","nm0756912","Takao Saitô",NA,NA
"Best Cinematography","Winner","Takao Saitô, Shôji Ueda, Asakazu Nakai","Event-20-1986","tt0089881","Ran","nm0879921","Shôji Ueda",NA,NA
"Best Cinematography","Winner","Takao Saitô, Shôji Ueda, Asakazu Nakai","Event-20-1986","tt0089881","Ran","nm0620014","Asakazu Nakai",NA,NA
"Best Cinematography",NA,"Kiyoshi Hasegawa","Event-20-1986","tt0086242","The Makioka Sisters","nm0367933","Kiyoshi Hasegawa",NA,NA
"Best Cinematography",NA,"Michael Ballhaus","Event-20-1986","tt0088680","After Hours","nm0000841","Michael Ballhaus",NA,NA
"Best Director","Winner","Prizzi's Honor","Event-20-1986","tt0089841","Prizzi's Honor","nm0001379","John Huston",NA,NA
"Best Director",NA,"Ran","Event-20-1986","tt0089881","Ran","nm0000041","Akira Kurosawa",NA,NA
"Best Documentary","Winner",NA,"Event-20-1986","tt0090015","Shoah",NA,NA,NA,NA
"Best Documentary",NA,NA,"Event-20-1986","tt0088650","28 Up",NA,NA,NA,NA
"Best Documentary",NA,NA,"Event-20-1986","tt0088196","Streetwise",NA,NA,NA,NA
"Best Film","Winner",NA,"Event-20-1986","tt0089881","Ran",NA,NA,NA,NA
"Best Film",NA,NA,"Event-20-1986","tt0089841","Prizzi's Honor",NA,NA,NA,NA
"Best Film",NA,NA,"Event-20-1986","tt0089853","The Purple Rose of Cairo",NA,NA,NA,NA
"Best Screenplay","Winner","Albert Brooks, Monica Mcgowan Johnson","Event-20-1986","tt0089504","Lost in America","nm0000983","Albert Brooks",NA,NA
"Best Screenplay","Winner","Albert Brooks, Monica Mcgowan Johnson","Event-20-1986","tt0089504","Lost in America","nm0569606","Monica Mcgowan Johnson",NA,NA
"Best Screenplay",NA,"Woody Allen","Event-20-1986","tt0089853","The Purple Rose of Cairo","nm0000095","Woody Allen",NA,NA
"Best Screenplay",NA,"Terry Gilliam, Tom Stoppard, Charles McKeown","Event-20-1986","tt0088846","Brazil","nm0000416","Terry Gilliam",NA,NA
"Best Screenplay",NA,"Terry Gilliam, Tom Stoppard, Charles McKeown","Event-20-1986","tt0088846","Brazil","nm0001779","Tom Stoppard",NA,NA
"Best Screenplay",NA,"Terry Gilliam, Tom Stoppard, Charles McKeown","Event-20-1986","tt0088846","Brazil","nm0571650","Charles McKeown",NA,NA
"Best Screenplay",NA,"Richard Condon, Janet Roach","Event-20-1986","tt0089841","Prizzi's Honor","nm0174410","Richard Condon",NA,NA
"Best Screenplay",NA,"Richard Condon, Janet Roach","Event-20-1986","tt0089841","Prizzi's Honor","nm0730027","Janet Roach",NA,NA
"Best Supporting Actor","Winner","Plenty, The Shooting Party","Event-20-1986","tt0089816","Plenty","nm0000024","John Gielgud",NA,NA
"Best Supporting Actor","Winner","Plenty, The Shooting Party","Event-20-1986","tt0088111","The Shooting Party","nm0000024","John Gielgud",NA,NA
"Best Supporting Actor",NA,"Prizzi's Honor","Event-20-1986","tt0089841","Prizzi's Honor","nm0382676","William Hickey",NA,NA
"Best Supporting Actor",NA,"Wetherby, Brazil, Dance with a Stranger","Event-20-1986","tt0090310","Wetherby","nm0000453","Ian Holm",NA,NA
"Best Supporting Actor",NA,"Wetherby, Brazil, Dance with a Stranger","Event-20-1986","tt0088846","Brazil","nm0000453","Ian Holm",NA,NA
"Best Supporting Actor",NA,"Wetherby, Brazil, Dance with a Stranger","Event-20-1986","tt0088987","Dance with a Stranger","nm0000453","Ian Holm",NA,NA
"Best Supporting Actor",NA,"Out of Africa","Event-20-1986","tt0089755","Out of Africa","nm0001970","Klaus Maria Brandauer",NA,NA
"Best Supporting Actress","Winner","Prizzi's Honor","Event-20-1986","tt0089841","Prizzi's Honor","nm0001378","Anjelica Huston",NA,NA
"Best Supporting Actress",NA,"Ran","Event-20-1986","tt0089881","Ran","nm7014801","Mieko Harada",NA,NA
"Best Supporting Actress",NA,"Sweet Dreams","Event-20-1986","tt0090110","Sweet Dreams","nm0917190","Ann Wedgeworth",NA,NA
"Best Actor","Winner","Mona Lisa","Event-21-1987","tt0091538","Mona Lisa","nm0001364","Bob Hoskins",NA,NA
"Best Actor",NA,"The Fly","Event-21-1987","tt0091064","The Fly","nm0000156","Jeff Goldblum",NA,NA
"Best Actor",NA,"The Color of Money","Event-21-1987","tt0090863","The Color of Money","nm0000056","Paul Newman",NA,NA
"Best Actress","Winner","Sid and Nancy","Event-21-1987","tt0091954","Sid and Nancy","nm0916050","Chloe Webb",NA,NA
"Best Actress",NA,"Peggy Sue Got Married","Event-21-1987","tt0091738","Peggy Sue Got Married","nm0000678","Kathleen Turner",NA,NA
"Best Actress",NA,"Vagabond","Event-21-1987","tt0089960","Vagabond","nm0094789","Sandrine Bonnaire",NA,NA
"Best Cinematography","Winner","Frederick Elmes","Event-21-1987","tt0090756","Blue Velvet","nm0005695","Frederick Elmes",NA,NA
"Best Cinematography",NA,"Robby Müller","Event-21-1987","tt0090967","Down by Law","nm0005810","Robby Müller",NA,NA
"Best Cinematography",NA,"Donald McAlpine","Event-21-1987","tt0090966","Down and Out in Beverly Hills","nm0005791","Donald McAlpine",NA,NA
"Best Director","Winner","Blue Velvet","Event-21-1987","tt0090756","Blue Velvet","nm0000186","David Lynch",NA,NA
"Best Director",NA,"The Sacrifice","Event-21-1987","tt0091670","The Sacrifice","nm0001789","Andrei Tarkovsky",NA,NA
"Best Director",NA,"Salvador, Platoon","Event-21-1987","tt0091886","Salvador","nm0000231","Oliver Stone",NA,NA
"Best Director",NA,"Salvador, Platoon","Event-21-1987","tt0091763","Platoon","nm0000231","Oliver Stone",NA,NA
"Best Documentary","Winner",NA,"Event-21-1987","tt0085905","Marlene",NA,NA,NA,NA
"Best Documentary",NA,NA,"Event-21-1987","tt0091943","Sherman's March",NA,NA,NA,NA
"Best Documentary",NA,NA,"Event-21-1987","tt0091726","Partisans of Vilna",NA,NA,NA,NA
"Best Film","Winner",NA,"Event-21-1987","tt0090756","Blue Velvet",NA,NA,NA,NA
"Best Film",NA,NA,"Event-21-1987","tt0091167","Hannah and Her Sisters",NA,NA,NA,NA
"Best Film",NA,NA,"Event-21-1987","tt0091763","Platoon",NA,NA,NA,NA
"Best Screenplay","Winner","Hanif Kureishi","Event-21-1987","tt0091578","My Beautiful Laundrette","nm0475659","Hanif Kureishi",NA,NA
"Best Screenplay",NA,"Woody Allen","Event-21-1987","tt0091167","Hannah and Her Sisters","nm0000095","Woody Allen",NA,NA
"Best Supporting Actor","Winner","Blue Velvet","Event-21-1987","tt0090756","Blue Velvet","nm0000454","Dennis Hopper",NA,NA
"Best Supporting Actor",NA,"My Beautiful Laundrette, A Room with a View","Event-21-1987","tt0091578","My Beautiful Laundrette","nm0000358","Daniel Day-Lewis",NA,NA
"Best Supporting Actor",NA,"My Beautiful Laundrette, A Room with a View","Event-21-1987","tt0091867","A Room with a View","nm0000358","Daniel Day-Lewis",NA,NA
"Best Supporting Actor",NA,"Something Wild","Event-21-1987","tt0091983","Something Wild","nm0000501","Ray Liotta",NA,NA
"Best Supporting Actress","Winner","Hannah and Her Sisters","Event-21-1987","tt0091167","Hannah and Her Sisters","nm0001848","Dianne Wiest",NA,NA
"Best Supporting Actress",NA,"Hannah and Her Sisters","Event-21-1987","tt0091167","Hannah and Her Sisters","nm0001347","Barbara Hershey",NA,NA
"Best Actor","Winner","Roxanne","Event-22-1988","tt0093886","Roxanne","nm0000188","Steve Martin",NA,NA
"Best Actor",NA,"Broadcast News","Event-22-1988","tt0092699","Broadcast News","nm0000983","Albert Brooks",NA,NA
"Best Actor",NA,"The Stepfather","Event-22-1988","tt0094035","The Stepfather","nm0642368","Terry O'Quinn",NA,NA
"Best Actress","Winner","Wish You Were Here","Event-22-1988","tt0094331","Wish You Were Here","nm0000503","Emily Lloyd",NA,NA
"Best Actress",NA,"Baby Boom","Event-22-1988","tt0092605","Baby Boom","nm0000473","Diane Keaton",NA,NA
"Best Actress",NA,"Broadcast News, Raising Arizona","Event-22-1988","tt0092699","Broadcast News","nm0000456","Holly Hunter",NA,NA
"Best Actress",NA,"Broadcast News, Raising Arizona","Event-22-1988","tt0093822","Raising Arizona","nm0000456","Holly Hunter",NA,NA
"Best Cinematography","Winner","Philippe Rousselot","Event-22-1988","tt0093209","Hope and Glory","nm0003542","Philippe Rousselot",NA,NA
"Best Director","Winner","Hope and Glory","Event-22-1988","tt0093209","Hope and Glory","nm0000958","John Boorman",NA,NA
